datetime,price,country,date
2022-01-01 00:00:00+00:00,124.7,NL,2022-01-01
2022-01-01 01:00:00+00:00,134.0,NL,2022-01-01
2022-01-01 02:00:00+00:00,58.8,NL,2022-01-01
2022-01-01 03:00:00+00:00,37.67,NL,2022-01-01
2022-01-01 04:00:00+00:00,39.7,NL,2022-01-01
2022-01-01 05:00:00+00:00,40.59,NL,2022-01-01
2022-01-01 06:00:00+00:00,43.26,NL,2022-01-01
2022-01-01 07:00:00+00:00,49.66,NL,2022-01-01
2022-01-01 08:00:00+00:00,70.05,NL,2022-01-01
2022-01-01 09:00:00+00:00,76.79,NL,2022-01-01
2022-01-01 10:00:00+00:00,84.1,NL,2022-01-01
2022-01-01 11:00:00+00:00,94.74,NL,2022-01-01
2022-01-01 12:00:00+00:00,96.8,NL,2022-01-01
2022-01-01 13:00:00+00:00,97.17,NL,2022-01-01
2022-01-01 14:00:00+00:00,101.27,NL,2022-01-01
2022-01-01 15:00:00+00:00,126.6,NL,2022-01-01
2022-01-01 16:00:00+00:00,149.97,NL,2022-01-01
2022-01-01 17:00:00+00:00,146.33,NL,2022-01-01
2022-01-01 18:00:00+00:00,140.28,NL,2022-01-01
2022-01-01 19:00:00+00:00,121.88,NL,2022-01-01
2022-01-01 20:00:00+00:00,102.61,NL,2022-01-01
2022-01-01 21:00:00+00:00,97.46,NL,2022-01-01
2022-01-01 22:00:00+00:00,85.16,NL,2022-01-01
2022-01-01 23:00:00+00:00,57.08,NL,2022-01-01
2022-01-02 00:00:00+00:00,52.59,NL,2022-01-02
2022-01-02 01:00:00+00:00,48.97,NL,2022-01-02
2022-01-02 02:00:00+00:00,34.94,NL,2022-01-02
2022-01-02 03:00:00+00:00,29.56,NL,2022-01-02
2022-01-02 04:00:00+00:00,33.97,NL,2022-01-02
2022-01-02 05:00:00+00:00,34.52,NL,2022-01-02
2022-01-02 06:00:00+00:00,41.8,NL,2022-01-02
2022-01-02 07:00:00+00:00,48.95,NL,2022-01-02
2022-01-02 08:00:00+00:00,60.01,NL,2022-01-02
2022-01-02 09:00:00+00:00,70.09,NL,2022-01-02
2022-01-02 10:00:00+00:00,66.26,NL,2022-01-02
2022-01-02 11:00:00+00:00,64.54,NL,2022-01-02
2022-01-02 12:00:00+00:00,46.96,NL,2022-01-02
2022-01-02 13:00:00+00:00,49.06,NL,2022-01-02
2022-01-02 14:00:00+00:00,74.99,NL,2022-01-02
2022-01-02 15:00:00+00:00,85.0,NL,2022-01-02
2022-01-02 16:00:00+00:00,100.0,NL,2022-01-02
2022-01-02 17:00:00+00:00,109.9,NL,2022-01-02
2022-01-02 18:00:00+00:00,99.9,NL,2022-01-02
2022-01-02 19:00:00+00:00,77.0,NL,2022-01-02
2022-01-02 20:00:00+00:00,46.16,NL,2022-01-02
2022-01-02 21:00:00+00:00,46.29,NL,2022-01-02
2022-01-02 22:00:00+00:00,32.93,NL,2022-01-02
2022-01-02 23:00:00+00:00,0.31,NL,2022-01-02
2022-01-03 00:00:00+00:00,-0.01,NL,2022-01-03
2022-01-03 01:00:00+00:00,-0.07,NL,2022-01-03
2022-01-03 02:00:00+00:00,-1.05,NL,2022-01-03
2022-01-03 03:00:00+00:00,-1.0,NL,2022-01-03
2022-01-03 04:00:00+00:00,0.0,NL,2022-01-03
2022-01-03 05:00:00+00:00,35.97,NL,2022-01-03
2022-01-03 06:00:00+00:00,90.34,NL,2022-01-03
2022-01-03 07:00:00+00:00,120.0,NL,2022-01-03
2022-01-03 08:00:00+00:00,129.9,NL,2022-01-03
2022-01-03 09:00:00+00:00,119.04,NL,2022-01-03
2022-01-03 10:00:00+00:00,119.19,NL,2022-01-03
2022-01-03 11:00:00+00:00,120.0,NL,2022-01-03
2022-01-03 12:00:00+00:00,122.62,NL,2022-01-03
2022-01-03 13:00:00+00:00,138.18,NL,2022-01-03
2022-01-03 14:00:00+00:00,143.1,NL,2022-01-03
2022-01-03 15:00:00+00:00,136.0,NL,2022-01-03
2022-01-03 16:00:00+00:00,148.49,NL,2022-01-03
2022-01-03 17:00:00+00:00,214.0,NL,2022-01-03
2022-01-03 18:00:00+00:00,192.0,NL,2022-01-03
2022-01-03 19:00:00+00:00,149.8,NL,2022-01-03
2022-01-03 20:00:00+00:00,144.22,NL,2022-01-03
2022-01-03 21:00:00+00:00,130.0,NL,2022-01-03
2022-01-03 22:00:00+00:00,110.0,NL,2022-01-03
2022-01-03 23:00:00+00:00,194.9,NL,2022-01-03
2022-01-04 00:00:00+00:00,137.25,NL,2022-01-04
2022-01-04 01:00:00+00:00,137.2,NL,2022-01-04
2022-01-04 02:00:00+00:00,119.31,NL,2022-01-04
2022-01-04 03:00:00+00:00,117.13,NL,2022-01-04
2022-01-04 04:00:00+00:00,119.9,NL,2022-01-04
2022-01-04 05:00:00+00:00,156.91,NL,2022-01-04
2022-01-04 06:00:00+00:00,182.64,NL,2022-01-04
2022-01-04 07:00:00+00:00,178.91,NL,2022-01-04
2022-01-04 08:00:00+00:00,190.0,NL,2022-01-04
2022-01-04 09:00:00+00:00,189.88,NL,2022-01-04
2022-01-04 10:00:00+00:00,182.42,NL,2022-01-04
2022-01-04 11:00:00+00:00,182.46,NL,2022-01-04
2022-01-04 12:00:00+00:00,179.59,NL,2022-01-04
2022-01-04 13:00:00+00:00,179.0,NL,2022-01-04
2022-01-04 14:00:00+00:00,180.93,NL,2022-01-04
2022-01-04 15:00:00+00:00,166.69,NL,2022-01-04
2022-01-04 16:00:00+00:00,189.88,NL,2022-01-04
2022-01-04 17:00:00+00:00,184.94,NL,2022-01-04
2022-01-04 18:00:00+00:00,178.99,NL,2022-01-04
2022-01-04 19:00:00+00:00,156.12,NL,2022-01-04
2022-01-04 20:00:00+00:00,154.99,NL,2022-01-04
2022-01-04 21:00:00+00:00,137.92,NL,2022-01-04
2022-01-04 22:00:00+00:00,106.0,NL,2022-01-04
2022-01-04 23:00:00+00:00,128.88,NL,2022-01-04
2022-01-05 00:00:00+00:00,113.88,NL,2022-01-05
2022-01-05 01:00:00+00:00,84.5,NL,2022-01-05
2022-01-05 02:00:00+00:00,75.38,NL,2022-01-05
2022-01-05 03:00:00+00:00,79.11,NL,2022-01-05
2022-01-05 04:00:00+00:00,94.79,NL,2022-01-05
2022-01-05 05:00:00+00:00,158.0,NL,2022-01-05
2022-01-05 06:00:00+00:00,188.04,NL,2022-01-05
2022-01-05 07:00:00+00:00,227.4,NL,2022-01-05
2022-01-05 08:00:00+00:00,231.0,NL,2022-01-05
2022-01-05 09:00:00+00:00,228.7,NL,2022-01-05
2022-01-05 10:00:00+00:00,220.0,NL,2022-01-05
2022-01-05 11:00:00+00:00,198.63,NL,2022-01-05
2022-01-05 12:00:00+00:00,200.0,NL,2022-01-05
2022-01-05 13:00:00+00:00,220.0,NL,2022-01-05
2022-01-05 14:00:00+00:00,215.0,NL,2022-01-05
2022-01-05 15:00:00+00:00,228.7,NL,2022-01-05
2022-01-05 16:00:00+00:00,299.0,NL,2022-01-05
2022-01-05 17:00:00+00:00,315.25,NL,2022-01-05
2022-01-05 18:00:00+00:00,251.03,NL,2022-01-05
2022-01-05 19:00:00+00:00,181.1,NL,2022-01-05
2022-01-05 20:00:00+00:00,227.8,NL,2022-01-05
2022-01-05 21:00:00+00:00,141.45,NL,2022-01-05
2022-01-05 22:00:00+00:00,140.0,NL,2022-01-05
2022-01-05 23:00:00+00:00,225.0,NL,2022-01-05
2022-01-06 00:00:00+00:00,187.87,NL,2022-01-06
2022-01-06 01:00:00+00:00,218.0,NL,2022-01-06
2022-01-06 02:00:00+00:00,188.0,NL,2022-01-06
2022-01-06 03:00:00+00:00,199.9,NL,2022-01-06
2022-01-06 04:00:00+00:00,187.0,NL,2022-01-06
2022-01-06 05:00:00+00:00,215.56,NL,2022-01-06
2022-01-06 06:00:00+00:00,228.25,NL,2022-01-06
2022-01-06 07:00:00+00:00,250.0,NL,2022-01-06
2022-01-06 08:00:00+00:00,292.55,NL,2022-01-06
2022-01-06 09:00:00+00:00,268.67,NL,2022-01-06
2022-01-06 10:00:00+00:00,231.9,NL,2022-01-06
2022-01-06 11:00:00+00:00,226.0,NL,2022-01-06
2022-01-06 12:00:00+00:00,209.2,NL,2022-01-06
2022-01-06 13:00:00+00:00,216.06,NL,2022-01-06
2022-01-06 14:00:00+00:00,230.77,NL,2022-01-06
2022-01-06 15:00:00+00:00,245.95,NL,2022-01-06
2022-01-06 16:00:00+00:00,274.11,NL,2022-01-06
2022-01-06 17:00:00+00:00,273.44,NL,2022-01-06
2022-01-06 18:00:00+00:00,219.1,NL,2022-01-06
2022-01-06 19:00:00+00:00,218.58,NL,2022-01-06
2022-01-06 20:00:00+00:00,203.31,NL,2022-01-06
2022-01-06 21:00:00+00:00,184.7,NL,2022-01-06
2022-01-06 22:00:00+00:00,136.48,NL,2022-01-06
2022-01-06 23:00:00+00:00,128.92,NL,2022-01-06
2022-01-07 00:00:00+00:00,127.98,NL,2022-01-07
2022-01-07 01:00:00+00:00,115.93,NL,2022-01-07
2022-01-07 02:00:00+00:00,107.42,NL,2022-01-07
2022-01-07 03:00:00+00:00,107.3,NL,2022-01-07
2022-01-07 04:00:00+00:00,117.59,NL,2022-01-07
2022-01-07 05:00:00+00:00,153.61,NL,2022-01-07
2022-01-07 06:00:00+00:00,189.3,NL,2022-01-07
2022-01-07 07:00:00+00:00,229.9,NL,2022-01-07
2022-01-07 08:00:00+00:00,255.0,NL,2022-01-07
2022-01-07 09:00:00+00:00,240.0,NL,2022-01-07
2022-01-07 10:00:00+00:00,245.4,NL,2022-01-07
2022-01-07 11:00:00+00:00,210.08,NL,2022-01-07
2022-01-07 12:00:00+00:00,240.0,NL,2022-01-07
2022-01-07 13:00:00+00:00,233.06,NL,2022-01-07
2022-01-07 14:00:00+00:00,224.37,NL,2022-01-07
2022-01-07 15:00:00+00:00,240.0,NL,2022-01-07
2022-01-07 16:00:00+00:00,244.59,NL,2022-01-07
2022-01-07 17:00:00+00:00,263.14,NL,2022-01-07
2022-01-07 18:00:00+00:00,262.0,NL,2022-01-07
2022-01-07 19:00:00+00:00,238.03,NL,2022-01-07
2022-01-07 20:00:00+00:00,213.81,NL,2022-01-07
2022-01-07 21:00:00+00:00,258.0,NL,2022-01-07
2022-01-07 22:00:00+00:00,257.25,NL,2022-01-07
2022-01-07 23:00:00+00:00,200.3,NL,2022-01-07
2022-01-08 00:00:00+00:00,176.2,NL,2022-01-08
2022-01-08 01:00:00+00:00,166.0,NL,2022-01-08
2022-01-08 02:00:00+00:00,162.38,NL,2022-01-08
2022-01-08 03:00:00+00:00,160.0,NL,2022-01-08
2022-01-08 04:00:00+00:00,154.3,NL,2022-01-08
2022-01-08 05:00:00+00:00,166.0,NL,2022-01-08
2022-01-08 06:00:00+00:00,182.91,NL,2022-01-08
2022-01-08 07:00:00+00:00,215.89,NL,2022-01-08
2022-01-08 08:00:00+00:00,231.0,NL,2022-01-08
2022-01-08 09:00:00+00:00,228.95,NL,2022-01-08
2022-01-08 10:00:00+00:00,215.39,NL,2022-01-08
2022-01-08 11:00:00+00:00,206.68,NL,2022-01-08
2022-01-08 12:00:00+00:00,185.0,NL,2022-01-08
2022-01-08 13:00:00+00:00,169.52,NL,2022-01-08
2022-01-08 14:00:00+00:00,162.8,NL,2022-01-08
2022-01-08 15:00:00+00:00,161.9,NL,2022-01-08
2022-01-08 16:00:00+00:00,189.9,NL,2022-01-08
2022-01-08 17:00:00+00:00,200.3,NL,2022-01-08
2022-01-08 18:00:00+00:00,200.0,NL,2022-01-08
2022-01-08 19:00:00+00:00,232.0,NL,2022-01-08
2022-01-08 20:00:00+00:00,165.75,NL,2022-01-08
2022-01-08 21:00:00+00:00,149.61,NL,2022-01-08
2022-01-08 22:00:00+00:00,149.6,NL,2022-01-08
2022-01-08 23:00:00+00:00,141.32,NL,2022-01-08
2022-01-09 00:00:00+00:00,100.0,NL,2022-01-09
2022-01-09 01:00:00+00:00,80.24,NL,2022-01-09
2022-01-09 02:00:00+00:00,55.46,NL,2022-01-09
2022-01-09 03:00:00+00:00,49.29,NL,2022-01-09
2022-01-09 04:00:00+00:00,50.64,NL,2022-01-09
2022-01-09 05:00:00+00:00,74.29,NL,2022-01-09
2022-01-09 06:00:00+00:00,87.0,NL,2022-01-09
2022-01-09 07:00:00+00:00,99.94,NL,2022-01-09
2022-01-09 08:00:00+00:00,185.2,NL,2022-01-09
2022-01-09 09:00:00+00:00,163.0,NL,2022-01-09
2022-01-09 10:00:00+00:00,149.65,NL,2022-01-09
2022-01-09 11:00:00+00:00,166.7,NL,2022-01-09
2022-01-09 12:00:00+00:00,165.06,NL,2022-01-09
2022-01-09 13:00:00+00:00,170.09,NL,2022-01-09
2022-01-09 14:00:00+00:00,189.04,NL,2022-01-09
2022-01-09 15:00:00+00:00,190.96,NL,2022-01-09
2022-01-09 16:00:00+00:00,223.3,NL,2022-01-09
2022-01-09 17:00:00+00:00,243.94,NL,2022-01-09
2022-01-09 18:00:00+00:00,240.0,NL,2022-01-09
2022-01-09 19:00:00+00:00,230.82,NL,2022-01-09
2022-01-09 20:00:00+00:00,214.02,NL,2022-01-09
2022-01-09 21:00:00+00:00,215.88,NL,2022-01-09
2022-01-09 22:00:00+00:00,203.8,NL,2022-01-09
2022-01-09 23:00:00+00:00,196.23,NL,2022-01-09
2022-01-10 00:00:00+00:00,191.85,NL,2022-01-10
2022-01-10 01:00:00+00:00,195.91,NL,2022-01-10
2022-01-10 02:00:00+00:00,186.66,NL,2022-01-10
2022-01-10 03:00:00+00:00,178.04,NL,2022-01-10
2022-01-10 04:00:00+00:00,191.65,NL,2022-01-10
2022-01-10 05:00:00+00:00,237.44,NL,2022-01-10
2022-01-10 06:00:00+00:00,299.95,NL,2022-01-10
2022-01-10 07:00:00+00:00,313.92,NL,2022-01-10
2022-01-10 08:00:00+00:00,315.0,NL,2022-01-10
2022-01-10 09:00:00+00:00,310.41,NL,2022-01-10
2022-01-10 10:00:00+00:00,310.08,NL,2022-01-10
2022-01-10 11:00:00+00:00,300.0,NL,2022-01-10
2022-01-10 12:00:00+00:00,297.01,NL,2022-01-10
2022-01-10 13:00:00+00:00,299.96,NL,2022-01-10
2022-01-10 14:00:00+00:00,291.3,NL,2022-01-10
2022-01-10 15:00:00+00:00,301.22,NL,2022-01-10
2022-01-10 16:00:00+00:00,309.9,NL,2022-01-10
2022-01-10 17:00:00+00:00,310.82,NL,2022-01-10
2022-01-10 18:00:00+00:00,294.98,NL,2022-01-10
2022-01-10 19:00:00+00:00,267.45,NL,2022-01-10
2022-01-10 20:00:00+00:00,211.0,NL,2022-01-10
2022-01-10 21:00:00+00:00,217.03,NL,2022-01-10
2022-01-10 22:00:00+00:00,190.9,NL,2022-01-10
2022-01-10 23:00:00+00:00,210.34,NL,2022-01-10
2022-01-11 00:00:00+00:00,202.42,NL,2022-01-11
2022-01-11 01:00:00+00:00,197.6,NL,2022-01-11
2022-01-11 02:00:00+00:00,193.0,NL,2022-01-11
2022-01-11 03:00:00+00:00,194.9,NL,2022-01-11
2022-01-11 04:00:00+00:00,204.45,NL,2022-01-11
2022-01-11 05:00:00+00:00,191.3,NL,2022-01-11
2022-01-11 06:00:00+00:00,208.0,NL,2022-01-11
2022-01-11 07:00:00+00:00,240.7,NL,2022-01-11
2022-01-11 08:00:00+00:00,297.16,NL,2022-01-11
2022-01-11 09:00:00+00:00,277.02,NL,2022-01-11
2022-01-11 10:00:00+00:00,230.8,NL,2022-01-11
2022-01-11 11:00:00+00:00,213.5,NL,2022-01-11
2022-01-11 12:00:00+00:00,239.9,NL,2022-01-11
2022-01-11 13:00:00+00:00,255.01,NL,2022-01-11
2022-01-11 14:00:00+00:00,277.9,NL,2022-01-11
2022-01-11 15:00:00+00:00,289.94,NL,2022-01-11
2022-01-11 16:00:00+00:00,316.4,NL,2022-01-11
2022-01-11 17:00:00+00:00,315.9,NL,2022-01-11
2022-01-11 18:00:00+00:00,309.2,NL,2022-01-11
2022-01-11 19:00:00+00:00,285.33,NL,2022-01-11
2022-01-11 20:00:00+00:00,238.2,NL,2022-01-11
2022-01-11 21:00:00+00:00,202.4,NL,2022-01-11
2022-01-11 22:00:00+00:00,190.1,NL,2022-01-11
2022-01-11 23:00:00+00:00,196.65,NL,2022-01-11
2022-01-12 00:00:00+00:00,187.1,NL,2022-01-12
2022-01-12 01:00:00+00:00,184.27,NL,2022-01-12
2022-01-12 02:00:00+00:00,179.58,NL,2022-01-12
2022-01-12 03:00:00+00:00,178.33,NL,2022-01-12
2022-01-12 04:00:00+00:00,193.5,NL,2022-01-12
2022-01-12 05:00:00+00:00,181.2,NL,2022-01-12
2022-01-12 06:00:00+00:00,273.18,NL,2022-01-12
2022-01-12 07:00:00+00:00,300.1,NL,2022-01-12
2022-01-12 08:00:00+00:00,292.74,NL,2022-01-12
2022-01-12 09:00:00+00:00,275.5,NL,2022-01-12
2022-01-12 10:00:00+00:00,258.65,NL,2022-01-12
2022-01-12 11:00:00+00:00,245.11,NL,2022-01-12
2022-01-12 12:00:00+00:00,232.08,NL,2022-01-12
2022-01-12 13:00:00+00:00,234.77,NL,2022-01-12
2022-01-12 14:00:00+00:00,240.01,NL,2022-01-12
2022-01-12 15:00:00+00:00,255.0,NL,2022-01-12
2022-01-12 16:00:00+00:00,284.82,NL,2022-01-12
2022-01-12 17:00:00+00:00,285.97,NL,2022-01-12
2022-01-12 18:00:00+00:00,269.03,NL,2022-01-12
2022-01-12 19:00:00+00:00,213.47,NL,2022-01-12
2022-01-12 20:00:00+00:00,170.0,NL,2022-01-12
2022-01-12 21:00:00+00:00,185.0,NL,2022-01-12
2022-01-12 22:00:00+00:00,181.0,NL,2022-01-12
2022-01-12 23:00:00+00:00,173.6,NL,2022-01-12
2022-01-13 00:00:00+00:00,174.4,NL,2022-01-13
2022-01-13 01:00:00+00:00,186.9,NL,2022-01-13
2022-01-13 02:00:00+00:00,184.0,NL,2022-01-13
2022-01-13 03:00:00+00:00,189.8,NL,2022-01-13
2022-01-13 04:00:00+00:00,173.5,NL,2022-01-13
2022-01-13 05:00:00+00:00,188.5,NL,2022-01-13
2022-01-13 06:00:00+00:00,191.91,NL,2022-01-13
2022-01-13 07:00:00+00:00,230.0,NL,2022-01-13
2022-01-13 08:00:00+00:00,191.95,NL,2022-01-13
2022-01-13 09:00:00+00:00,196.0,NL,2022-01-13
2022-01-13 10:00:00+00:00,187.8,NL,2022-01-13
2022-01-13 11:00:00+00:00,170.0,NL,2022-01-13
2022-01-13 12:00:00+00:00,170.8,NL,2022-01-13
2022-01-13 13:00:00+00:00,176.0,NL,2022-01-13
2022-01-13 14:00:00+00:00,199.9,NL,2022-01-13
2022-01-13 15:00:00+00:00,202.14,NL,2022-01-13
2022-01-13 16:00:00+00:00,238.0,NL,2022-01-13
2022-01-13 17:00:00+00:00,192.3,NL,2022-01-13
2022-01-13 18:00:00+00:00,192.3,NL,2022-01-13
2022-01-13 19:00:00+00:00,192.3,NL,2022-01-13
2022-01-13 20:00:00+00:00,186.9,NL,2022-01-13
2022-01-13 21:00:00+00:00,184.9,NL,2022-01-13
2022-01-13 22:00:00+00:00,177.7,NL,2022-01-13
2022-01-13 23:00:00+00:00,188.0,NL,2022-01-13
2022-01-14 00:00:00+00:00,161.0,NL,2022-01-14
2022-01-14 01:00:00+00:00,155.99,NL,2022-01-14
2022-01-14 02:00:00+00:00,155.92,NL,2022-01-14
2022-01-14 03:00:00+00:00,153.0,NL,2022-01-14
2022-01-14 04:00:00+00:00,162.0,NL,2022-01-14
2022-01-14 05:00:00+00:00,174.1,NL,2022-01-14
2022-01-14 06:00:00+00:00,198.5,NL,2022-01-14
2022-01-14 07:00:00+00:00,250.1,NL,2022-01-14
2022-01-14 08:00:00+00:00,240.0,NL,2022-01-14
2022-01-14 09:00:00+00:00,169.97,NL,2022-01-14
2022-01-14 10:00:00+00:00,162.0,NL,2022-01-14
2022-01-14 11:00:00+00:00,174.1,NL,2022-01-14
2022-01-14 12:00:00+00:00,161.7,NL,2022-01-14
2022-01-14 13:00:00+00:00,155.36,NL,2022-01-14
2022-01-14 14:00:00+00:00,214.0,NL,2022-01-14
2022-01-14 15:00:00+00:00,206.59,NL,2022-01-14
2022-01-14 16:00:00+00:00,262.0,NL,2022-01-14
2022-01-14 17:00:00+00:00,234.02,NL,2022-01-14
2022-01-14 18:00:00+00:00,192.51,NL,2022-01-14
2022-01-14 19:00:00+00:00,185.91,NL,2022-01-14
2022-01-14 20:00:00+00:00,177.08,NL,2022-01-14
2022-01-14 21:00:00+00:00,169.0,NL,2022-01-14
2022-01-14 22:00:00+00:00,161.2,NL,2022-01-14
2022-01-14 23:00:00+00:00,222.01,NL,2022-01-14
2022-01-15 00:00:00+00:00,189.91,NL,2022-01-15
2022-01-15 01:00:00+00:00,172.0,NL,2022-01-15
2022-01-15 02:00:00+00:00,161.2,NL,2022-01-15
2022-01-15 03:00:00+00:00,179.9,NL,2022-01-15
2022-01-15 04:00:00+00:00,181.9,NL,2022-01-15
2022-01-15 05:00:00+00:00,181.1,NL,2022-01-15
2022-01-15 06:00:00+00:00,191.7,NL,2022-01-15
2022-01-15 07:00:00+00:00,199.9,NL,2022-01-15
2022-01-15 08:00:00+00:00,230.0,NL,2022-01-15
2022-01-15 09:00:00+00:00,222.39,NL,2022-01-15
2022-01-15 10:00:00+00:00,214.92,NL,2022-01-15
2022-01-15 11:00:00+00:00,208.43,NL,2022-01-15
2022-01-15 12:00:00+00:00,200.0,NL,2022-01-15
2022-01-15 13:00:00+00:00,203.09,NL,2022-01-15
2022-01-15 14:00:00+00:00,213.98,NL,2022-01-15
2022-01-15 15:00:00+00:00,226.32,NL,2022-01-15
2022-01-15 16:00:00+00:00,260.0,NL,2022-01-15
2022-01-15 17:00:00+00:00,267.03,NL,2022-01-15
2022-01-15 18:00:00+00:00,261.41,NL,2022-01-15
2022-01-15 19:00:00+00:00,243.62,NL,2022-01-15
2022-01-15 20:00:00+00:00,210.0,NL,2022-01-15
2022-01-15 21:00:00+00:00,200.1,NL,2022-01-15
2022-01-15 22:00:00+00:00,199.0,NL,2022-01-15
2022-01-15 23:00:00+00:00,225.92,NL,2022-01-15
2022-01-16 00:00:00+00:00,216.0,NL,2022-01-16
2022-01-16 01:00:00+00:00,180.33,NL,2022-01-16
2022-01-16 02:00:00+00:00,181.0,NL,2022-01-16
2022-01-16 03:00:00+00:00,169.31,NL,2022-01-16
2022-01-16 04:00:00+00:00,166.01,NL,2022-01-16
2022-01-16 05:00:00+00:00,138.93,NL,2022-01-16
2022-01-16 06:00:00+00:00,141.58,NL,2022-01-16
2022-01-16 07:00:00+00:00,168.68,NL,2022-01-16
2022-01-16 08:00:00+00:00,193.74,NL,2022-01-16
2022-01-16 09:00:00+00:00,220.0,NL,2022-01-16
2022-01-16 10:00:00+00:00,194.0,NL,2022-01-16
2022-01-16 11:00:00+00:00,214.11,NL,2022-01-16
2022-01-16 12:00:00+00:00,197.0,NL,2022-01-16
2022-01-16 13:00:00+00:00,220.0,NL,2022-01-16
2022-01-16 14:00:00+00:00,199.0,NL,2022-01-16
2022-01-16 15:00:00+00:00,199.0,NL,2022-01-16
2022-01-16 16:00:00+00:00,260.0,NL,2022-01-16
2022-01-16 17:00:00+00:00,236.24,NL,2022-01-16
2022-01-16 18:00:00+00:00,210.0,NL,2022-01-16
2022-01-16 19:00:00+00:00,238.65,NL,2022-01-16
2022-01-16 20:00:00+00:00,231.0,NL,2022-01-16
2022-01-16 21:00:00+00:00,207.0,NL,2022-01-16
2022-01-16 22:00:00+00:00,189.9,NL,2022-01-16
2022-01-16 23:00:00+00:00,177.09,NL,2022-01-16
2022-01-17 00:00:00+00:00,199.1,NL,2022-01-17
2022-01-17 01:00:00+00:00,183.6,NL,2022-01-17
2022-01-17 02:00:00+00:00,164.21,NL,2022-01-17
2022-01-17 03:00:00+00:00,165.09,NL,2022-01-17
2022-01-17 04:00:00+00:00,168.1,NL,2022-01-17
2022-01-17 05:00:00+00:00,201.9,NL,2022-01-17
2022-01-17 06:00:00+00:00,199.0,NL,2022-01-17
2022-01-17 07:00:00+00:00,250.0,NL,2022-01-17
2022-01-17 08:00:00+00:00,249.9,NL,2022-01-17
2022-01-17 09:00:00+00:00,200.1,NL,2022-01-17
2022-01-17 10:00:00+00:00,199.0,NL,2022-01-17
2022-01-17 11:00:00+00:00,176.6,NL,2022-01-17
2022-01-17 12:00:00+00:00,199.0,NL,2022-01-17
2022-01-17 13:00:00+00:00,199.0,NL,2022-01-17
2022-01-17 14:00:00+00:00,240.0,NL,2022-01-17
2022-01-17 15:00:00+00:00,200.0,NL,2022-01-17
2022-01-17 16:00:00+00:00,289.9,NL,2022-01-17
2022-01-17 17:00:00+00:00,240.0,NL,2022-01-17
2022-01-17 18:00:00+00:00,199.9,NL,2022-01-17
2022-01-17 19:00:00+00:00,199.0,NL,2022-01-17
2022-01-17 20:00:00+00:00,182.0,NL,2022-01-17
2022-01-17 21:00:00+00:00,230.14,NL,2022-01-17
2022-01-17 22:00:00+00:00,190.28,NL,2022-01-17
2022-01-17 23:00:00+00:00,209.46,NL,2022-01-17
2022-01-18 00:00:00+00:00,197.39,NL,2022-01-18
2022-01-18 01:00:00+00:00,182.4,NL,2022-01-18
2022-01-18 02:00:00+00:00,185.11,NL,2022-01-18
2022-01-18 03:00:00+00:00,193.99,NL,2022-01-18
2022-01-18 04:00:00+00:00,182.4,NL,2022-01-18
2022-01-18 05:00:00+00:00,229.1,NL,2022-01-18
2022-01-18 06:00:00+00:00,273.49,NL,2022-01-18
2022-01-18 07:00:00+00:00,294.4,NL,2022-01-18
2022-01-18 08:00:00+00:00,290.64,NL,2022-01-18
2022-01-18 09:00:00+00:00,275.4,NL,2022-01-18
2022-01-18 10:00:00+00:00,265.1,NL,2022-01-18
2022-01-18 11:00:00+00:00,250.0,NL,2022-01-18
2022-01-18 12:00:00+00:00,244.27,NL,2022-01-18
2022-01-18 13:00:00+00:00,243.02,NL,2022-01-18
2022-01-18 14:00:00+00:00,249.22,NL,2022-01-18
2022-01-18 15:00:00+00:00,185.3,NL,2022-01-18
2022-01-18 16:00:00+00:00,278.0,NL,2022-01-18
2022-01-18 17:00:00+00:00,198.9,NL,2022-01-18
2022-01-18 18:00:00+00:00,179.16,NL,2022-01-18
2022-01-18 19:00:00+00:00,212.98,NL,2022-01-18
2022-01-18 20:00:00+00:00,172.8,NL,2022-01-18
2022-01-18 21:00:00+00:00,182.0,NL,2022-01-18
2022-01-18 22:00:00+00:00,185.0,NL,2022-01-18
2022-01-18 23:00:00+00:00,180.7,NL,2022-01-18
2022-01-19 00:00:00+00:00,179.3,NL,2022-01-19
2022-01-19 01:00:00+00:00,182.0,NL,2022-01-19
2022-01-19 02:00:00+00:00,178.0,NL,2022-01-19
2022-01-19 03:00:00+00:00,180.0,NL,2022-01-19
2022-01-19 04:00:00+00:00,196.0,NL,2022-01-19
2022-01-19 05:00:00+00:00,179.9,NL,2022-01-19
2022-01-19 06:00:00+00:00,186.31,NL,2022-01-19
2022-01-19 07:00:00+00:00,244.26,NL,2022-01-19
2022-01-19 08:00:00+00:00,239.9,NL,2022-01-19
2022-01-19 09:00:00+00:00,194.0,NL,2022-01-19
2022-01-19 10:00:00+00:00,184.0,NL,2022-01-19
2022-01-19 11:00:00+00:00,184.51,NL,2022-01-19
2022-01-19 12:00:00+00:00,157.49,NL,2022-01-19
2022-01-19 13:00:00+00:00,184.0,NL,2022-01-19
2022-01-19 14:00:00+00:00,197.0,NL,2022-01-19
2022-01-19 15:00:00+00:00,170.01,NL,2022-01-19
2022-01-19 16:00:00+00:00,219.0,NL,2022-01-19
2022-01-19 17:00:00+00:00,156.84,NL,2022-01-19
2022-01-19 18:00:00+00:00,157.7,NL,2022-01-19
